,DATE,PPIACO,HOUST,PCE,UMCSENT,PCE.1,PSAVERT,CPALTT01USM657N,FEDFUNDS,PPIACO_NBD20200101,HOUST_NBD20200101,PCE_NBD20200101,UMCSENT_NBD20200101,PCE_NBD20200101.1,PSAVERT_NBD20200101,CPALTT01USM657N_NBD20200101,FEDFUNDS_NBD20200101,PPIACO_CHG,HOUST_CHG,PCE_CHG,UMCSENT_CHG,PCE_CHG.1,PSAVERT_CHG,CPALTT01USM657N_CHG,FEDFUNDS_CHG,PPIACO_CCA,HOUST_CCA,PCE_CCA,UMCSENT_CCA,PCE_CCA.1,PSAVERT_CCA,CPALTT01USM657N_CCA,FEDFUNDS_CCA,PPIACO_CCH,HOUST_CCH,PCE_CCH,UMCSENT_CCH,PCE_CCH.1,PSAVERT_CCH,CPALTT01USM657N_CCH,FEDFUNDS_CCH,FEDFUNDS.1,INDPRO,UNRATE,WILL5000PR,WILL5000IND
0,1978-02-01,67.5,1738,1355.1,84.3,1355.1,11.1,0.64,6.78,33.86854,110.5598,9.14638,84.46894,9.14638,154.16667,164.95823,437.41935,0.7,20,25.6,0.6,25.6,-0.8,-0.004122383,0.08,12.50942,13.88904,22.88678,8.57147,22.88678,-83.51195,-7.70468,14.24349,1.04245,1.15742,1.90723,0.71429,1.90723,-6.95933,-0.64206,1.18696,6.78,48.0271,6.3,822.27,1.29
1,1978-03-01,68.1,2032,1377.5,78.8,1377.5,11.0,0.79491256,6.79,34.16959,129.26209,9.29757,78.95792,9.29757,152.77778,204.88652,438.06452,0.6,294,22.4,-5.5,22.4,-0.1,0.15491256,0.01,10.61954,187.5426,19.67401,-80.96264,19.67401,-10.8598,260.11673,1.76861,0.88496,15.62855,1.6395,-6.74689,1.6395,-0.90498,21.67639,0.14738,6.79,48.9459,6.3,847.81,1.34
2,1978-04-01,69.0,2197,1396.4,81.6,1396.4,10.8,0.788643533,6.89,34.62117,139.75827,9.42514,81.76353,9.42514,150.0,203.2707,444.51613,0.9,165,18.9,2.8,18.9,-0.2,-0.006269026,0.1,15.75515,93.68672,16.35268,41.89952,16.35268,-22.01897,-9.50124,17.54417,1.31293,7.80723,1.36272,3.49163,1.36272,-1.83491,-0.79177,1.46201,6.89,49.9198,6.1,916.42,1.45
3,1978-05-01,69.5,2075,1412.0,82.9,1412.0,10.3,0.938967136,7.36,34.87205,131.99746,9.53043,83.06613,9.53043,143.05556,242.01619,474.83871,0.5,-122,15.6,1.3,15.6,-0.5,0.150323603,0.47,8.6643,-68.55797,13.33157,18.96696,13.33157,-56.88269,209.35927,79.18662,0.72202,-5.71316,1.11096,1.58058,1.11096,-4.74022,17.44661,6.59888,7.36,50.1602,6.0,930.65,1.48
4,1978-06-01,70.0,2070,1425.8,80.0,1425.8,10.0,1.085271318,7.6,35.12293,131.67939,9.62357,80.16032,9.62357,138.88889,279.72569,490.32258,0.5,-5,13.8,-2.9,13.8,-0.3,0.146304182,0.24,8.60219,-2.89506,11.6711,-42.73011,11.6711,-35.47056,173.76578,38.50598,0.71685,-0.24125,0.97259,-3.56084,0.97259,-2.95588,14.48048,3.20883,7.6,50.4826,5.9,917.97,1.47
5,1978-07-01,70.4,2092,1426.8,82.4,1426.8,10.9,0.766871166,7.81,35.32363,133.07888,9.63032,82.56513,9.63032,151.38889,197.65893,503.87097,0.4,22,1.0,2.4,1.0,0.9,-0.318400152,0.21,6.83763,12.68633,0.84134,35.47056,0.84134,103.41324,-416.71978,32.70806,0.5698,1.05719,0.07011,2.95588,0.07011,8.61777,-34.72665,2.72567,7.81,50.4464,6.2,969.18,1.55
6,1978-08-01,70.4,1996,1447.0,78.4,1447.0,10.5,0.456621005,8.04,35.32363,126.97201,9.76667,78.55711,9.76667,145.83333,117.6928,518.70968,0.0,-96,20.2,-4.0,20.2,-0.4,-0.310250161,0.23,0.0,-56.37044,16.86993,-59.71381,16.86993,-44.86504,-622.1581,34.82894,0.0,-4.69754,1.40583,-4.97615,1.40583,-3.73875,-51.84651,2.90241,8.04,50.6531,5.9,1004.15,1.62
7,1978-09-01,71.0,1970,1452.9,80.4,1452.9,10.6,0.757575758,8.45,35.62469,125.31807,9.80649,80.56112,9.80649,147.22222,195.26306,545.16129,0.6,-26,5.9,2.0,5.9,0.1,0.300954753,0.41,10.18394,-15.73396,4.88293,30.2283,4.88293,11.37449,607.52377,59.68483,0.84866,-1.31116,0.40691,2.51902,0.40691,0.94787,50.62698,4.97374,8.45,50.7724,6.0,996.1,1.61
8,1978-10-01,71.8,1981,1466.9,79.3,1466.9,10.7,0.902255639,8.96,36.02609,126.01781,9.90098,79.45892,9.90098,148.61111,232.5539,578.06452,0.8,11,14.0,-1.1,14.0,0.1,0.144679882,0.51,13.44552,6.68187,11.50773,-16.53126,11.50773,11.26769,209.72922,70.32454,1.12046,0.55682,0.95898,-1.3776,0.95898,0.93897,17.47744,5.86038,8.96,51.1649,5.8,886.92,1.44
9,1978-11-01,72.1,2094,1480.6,75.0,1480.6,10.5,0.44709389,9.76,36.17662,133.20611,9.99345,75.1503,9.99345,145.83333,115.23722,629.67742,0.3,113,13.7,-4.3,13.7,-0.2,-0.455161749,0.8,5.00348,66.56921,11.1553,-66.90002,11.1553,-22.64218,-842.55513,102.62661,0.41696,5.54743,0.92961,-5.575,0.92961,-1.88685,-70.21293,8.55222,9.76,51.5582,5.9,908.34,1.48
10,1978-12-01,72.7,2044,1496.5,66.1,1496.5,10.4,0.445103858,10.03,36.47767,130.02545,10.10077,66.23246,10.10077,144.44444,114.72429,647.09677,0.6,-50,15.9,-8.9,15.9,-0.1,-0.001990032,0.27,9.94481,-29.00093,12.81796,-151.58324,12.81796,-11.48334,-5.35317,32.74584,0.82873,-2.41674,1.06816,-12.63194,1.06816,-0.95695,-0.4461,2.72882,10.03,51.8153,6.0,922.77,1.51
11,1979-01-01,73.8,1630,1502.4,72.1,1502.4,11.1,0.886262925,10.07,37.0296,103.68957,10.14059,72.24449,10.14059,154.16667,228.43182,649.67742,1.1,-414,5.9,6.0,5.9,0.7,0.441159067,0.04,18.02082,-271.59439,4.72174,104.26236,4.72174,78.16716,826.44722,4.77613,1.50173,-22.63287,0.39348,8.68853,0.39348,6.51393,68.8706,0.39801,10.07,51.5359,5.9,964.88,1.58
12,1979-02-01,74.9,1520,1517.8,73.9,1517.8,11.0,1.171303075,10.06,37.58154,96.69211,10.24454,74.0481,10.24454,152.77778,301.90014,649.03226,1.1,-110,15.4,1.8,15.4,-0.1,0.28504015,-0.01,17.75419,-83.84362,12.23771,29.59054,12.23771,-10.8598,334.63018,-1.19225,1.47952,-6.98697,1.01981,2.46588,1.01981,-0.90498,27.88585,-0.09935,10.06,51.7994,5.9,935.84,1.55
13,1979-03-01,75.8,1847,1531.2,68.4,1531.2,11.2,1.013024602,10.09,38.03312,117.49364,10.33498,68.53707,10.33498,155.55556,261.1043,650.96774,0.9,327,13.4,-5.5,13.4,0.2,-0.158278473,0.03,14.33328,233.82284,10.54779,-92.808,10.54779,21.62221,-174.21163,3.5732,1.19444,19.48524,0.87898,-7.734,0.87898,1.80185,-14.51764,0.29777,10.09,51.9544,5.8,997.62,1.65
14,1979-04-01,76.9,1748,1538.4,66.0,1538.4,11.0,1.146131805,10.01,38.58505,111.19593,10.38358,66.13226,10.38358,152.77778,295.41231,645.80645,1.1,-99,7.2,-2.4,7.2,-0.2,0.133107203,-0.08,17.2891,-66.10851,5.62941,-42.8617,5.62941,-21.62221,148.14254,-9.55229,1.44076,-5.50904,0.46912,-3.57181,0.46912,-1.80185,12.34521,-0.79602,10.01,51.334,5.8,1004.7,1.67
15,1979-05-01,77.5,1876,1558.8,68.1,1558.8,10.3,1.274787535,10.24,38.8861,119.33842,10.52127,68.23647,10.52127,143.05556,328.57297,660.64516,0.6,128,20.4,2.1,20.4,-0.7,0.12865573,0.23,9.32647,84.80349,15.80806,37.58697,15.80806,-78.90165,127.66428,27.26043,0.77721,7.06696,1.31734,3.13225,1.31734,-6.57514,10.63869,2.2717,10.24,51.7922,5.6,981.15,1.64
16,1979-06-01,78.0,1913,1575.7,65.8,1575.7,9.8,1.118881119,10.29,39.13698,121.69211,10.63534,65.93186,10.63534,136.11111,288.38852,663.87097,0.5,37,16.9,-2.3,16.9,-0.5,-0.155906417,0.05,7.71707,23.43701,12.93999,-41.22885,12.93999,-59.71381,-156.54041,5.84512,0.64309,1.95308,1.07833,-3.43574,1.07833,-4.97615,-13.04503,0.48709,10.29,51.7961,5.7,1028.23,1.73
17,1979-07-01,79.2,1760,1586.1,60.4,1586.1,10.6,1.106500692,10.47,39.73909,111.95929,10.70554,60.52104,10.70554,147.22222,285.1975,675.48387,1.2,-153,10.4,-5.4,10.4,0.8,-0.012380427,0.18,18.32097,-100.03066,7.89427,-102.75688,7.89427,94.16594,-13.35202,20.80977,1.52675,-8.33589,0.65786,-8.56307,0.65786,7.84716,-1.11267,1.73415,10.47,51.7124,5.7,1038.16,1.75
18,1979-08-01,79.6,1778,1615.6,64.5,1615.6,9.7,0.957592339,10.94,39.93979,113.10433,10.90465,64.62926,10.90465,134.72222,246.81678,705.80645,0.4,18,29.5,4.1,29.5,-0.9,-0.148908352,0.47,6.04535,12.21039,22.11388,78.81134,22.11388,-106.47374,-173.44276,52.69413,0.50378,1.01753,1.84282,6.56761,1.84282,-8.87281,-14.45356,4.39118,10.94,51.3766,6.0,1097.81,1.86
19,1979-09-01,80.9,1832,1633.9,66.7,1633.9,9.4,1.08401084,11.43,40.59207,116.53944,11.02817,66.83367,11.02817,130.55556,279.4008,737.41935,1.3,54,18.3,2.2,18.3,-0.3,0.126418501,0.49,19.43968,35.90295,13.51607,40.24767,13.51607,-37.69944,148.80123,52.57882,1.61997,2.99191,1.12634,3.35397,1.12634,-3.14162,12.4001,4.38157,11.43,51.3741,5.9,1101.82,1.87
20,1979-10-01,82.1,1681,1641.6,62.1,1641.6,9.7,0.804289544,13.77,41.19418,106.93384,11.08014,62.22445,11.08014,134.72222,207.30341,888.3871,1.2,-151,7.7,-4.6,7.7,0.3,-0.279721296,2.34,17.66903,-103.22329,5.6419,-85.75076,5.6419,37.69944,-358.15662,223.501,1.47242,-8.60194,0.47016,-7.1459,0.47016,3.14162,-29.84638,18.62508,13.77,51.7268,6.0,1020.04,1.74
21,1979-11-01,82.6,1524,1657.3,63.3,1657.3,9.7,0.930851064,13.18,41.44506,96.94656,11.18611,63.42685,11.18611,134.72222,239.92429,850.32258,0.5,-157,15.7,1.2,15.7,0.0,0.12656152,-0.59,7.286,-117.66048,11.42208,22.96721,11.42208,0.0,175.36795,-52.55014,0.60717,-9.80504,0.95184,1.91393,0.95184,0.0,14.614,-4.37918,13.18,51.6422,5.9,1075.4,1.85
22,1979-12-01,83.4,1498,1666.3,61.0,1666.3,10.1,1.054018445,13.78,41.84646,95.29262,11.24685,61.12224,11.24685,140.27778,271.67035,889.03226,0.8,-26,9.0,-2.3,9.0,0.4,0.123167381,0.6,11.56635,-20.64909,6.49899,-44.41376,6.49899,48.49145,149.11913,53.42128,0.96386,-1.72076,0.54158,-3.70115,0.54158,4.04095,12.42659,4.45177,13.78,51.6763,6.0,1096.115,1.888
23,1980-01-01,85.2,1341,1697.3,67.0,1697.3,9.9,1.434159061,13.82,42.74962,85.30534,11.45609,67.13427,11.45609,137.5,369.65054,891.6129,1.8,-157,31.0,6.0,31.0,-0.2,0.380140616,0.04,25.62375,-132.85834,22.11978,112.58251,22.11978,-24.0008,369.56245,3.47826,2.13531,-11.07153,1.84332,9.38188,1.84332,-2.00007,30.79687,0.28986,13.82,51.9545,6.3,1142.408095,1.97047619
24,1980-02-01,86.9,1350,1701.4,66.9,1701.4,10.1,1.413881748,14.13,43.60261,85.87786,11.48376,67.03407,11.48376,140.27778,364.42412,911.6129,1.7,9,4.1,-0.1,4.1,0.2,-0.020277313,0.31,23.70792,8.02679,2.89523,-1.79238,2.89523,24.0008,-17.08767,26.62005,1.97566,0.6689,0.24127,-0.14937,0.24127,2.00007,-1.42397,2.21834,14.13,51.9779,6.3,1187.117,2.0595
25,1980-03-01,87.5,1047,1708.2,56.5,1708.2,10.3,1.520912548,17.19,43.90366,66.60305,11.52966,56.61323,11.52966,143.05556,392.01101,1109.03226,0.6,-303,6.8,-10.4,6.8,0.2,0.107030799,3.06,8.25691,-305.01079,4.78649,-202.74999,4.78649,23.53017,87.5659,235.23315,0.68808,-25.41757,0.39887,-16.89583,0.39887,1.96085,7.29716,19.60276,17.19,51.7565,6.3,1066.844762,1.858095238
26,1980-04-01,87.8,1051,1695.2,52.7,1695.2,11.4,1.123595506,17.61,44.05419,66.85751,11.44192,52.80561,11.44192,158.33333,289.60364,1136.12903,0.3,4,-13.0,-3.8,-13.0,1.1,-0.397317042,0.42,4.10725,4.57579,-9.16735,-83.55022,-9.16735,121.76335,-363.33204,28.96692,0.34227,0.38132,-0.76395,-6.96252,-0.76395,10.14695,-30.27767,2.41391,17.61,50.7369,6.9,1042.688571,1.821904762
27,1980-05-01,88.3,927,1700.1,51.7,1700.1,11.5,0.987654321,10.98,44.30507,58.96947,11.47499,51.80361,11.47499,159.72222,254.56518,708.3871,0.5,-124,4.9,-1.0,4.9,0.1,-0.135941185,-6.63,6.81433,-150.65257,3.46361,-22.98921,3.46361,10.48042,-154.7476,-566.86978,0.56786,-12.55438,0.28863,-1.91577,0.28863,0.87337,-12.89563,-47.23915,10.98,49.49,7.5,1090.414286,1.914761905
28,1980-06-01,88.7,1196,1718.8,58.7,1718.8,11.3,1.100244499,9.47,44.50577,76.08142,11.60121,58.81764,11.60121,156.94444,283.58498,610.96774,0.4,269,18.7,7.0,18.7,-0.2,0.112590178,-1.51,5.42374,305.74124,13.12716,152.37833,13.12716,-21.05317,129.54594,-177.53583,0.45198,25.47844,1.09393,12.69819,1.09393,-1.75443,10.79549,-14.79465,9.47,48.8505,7.6,1163.861429,2.055238095
29,1980-09-01,91.7,1471,1780.5,73.7,1780.5,11.7,0.840336134,10.87,46.01104,93.57506,12.01766,73.8477,12.01766,162.5,216.59432,701.29032,0.2,35,16.7,6.4,16.7,0.3,0.114822229,1.26,2.62009,28.89717,11.30838,109.01108,11.30838,31.17058,176.30608,147.84297,0.21834,2.4081,0.94237,9.08426,0.94237,2.59755,14.69217,12.32025,10.87,49.4677,7.5,1314.514286,2.345238095
30,1980-10-01,92.8,1523,1817.1,75.0,1817.1,11.3,0.952380952,12.81,46.56297,96.88295,12.26469,75.1503,12.26469,156.94444,245.47356,826.45161,1.1,52,36.6,1.3,36.6,-0.4,0.112044818,1.94,14.30911,41.68756,24.41712,20.98238,24.41712,-41.74334,150.19577,197.0633,1.19243,3.47396,2.03476,1.74853,2.03476,-3.47861,12.51631,16.42194,12.81,50.0947,7.5,1362.206522,2.434782609
31,1980-11-01,93.2,1510,1826.8,76.7,1826.8,11.6,0.825471698,15.85,46.76367,96.05598,12.33016,76.85371,12.33016,161.11111,212.76305,1022.58065,0.4,-13,9.7,1.7,9.7,0.3,-0.126909254,3.04,5.1613,-10.28691,6.38877,26.89631,6.38877,31.44285,-171.61216,255.53206,0.43011,-0.85724,0.5324,2.24136,0.5324,2.62024,-14.30101,21.29434,15.85,50.9311,7.5,1410.638333,2.534444444
32,1980-12-01,93.8,1482,1851.7,64.5,1851.7,11.4,0.935672515,18.9,47.06473,94.27481,12.49823,64.62926,12.49823,158.33333,241.16701,1219.35484,0.6,-28,24.9,-12.2,24.9,-0.2,0.110200817,3.05,7.70056,-22.46055,16.246,-207.88378,16.246,-20.87009,150.37267,211.19091,0.64171,-1.87171,1.35383,-17.32365,1.35383,-1.73917,12.53106,17.59924,18.9,51.2644,7.2,1385.804091,2.499545455
33,1981-01-01,95.2,1547,1870.0,71.4,1870.0,10.9,0.811123986,19.08,47.76719,98.40967,12.62175,71.54309,12.62175,151.38889,209.06497,1230.96774,1.4,65,18.3,6.9,18.3,-0.5,-0.124548529,0.18,17.7781,51.51005,11.80115,121.95917,11.80115,-53.82068,-171.41354,11.37449,1.48151,4.2925,0.98343,10.16326,0.98343,-4.48506,-14.28446,0.94787,19.08,50.9453,7.5,1374.882381,2.483809524
34,1981-02-01,96.1,1246,1884.2,66.9,1884.2,10.8,1.034482759,15.93,48.21877,79.26209,12.71759,67.03407,12.71759,150.0,266.63508,1027.74194,0.9,-301,14.2,-4.5,14.2,-0.1,0.223358773,-3.15,11.29125,-259.65498,9.07788,-78.11868,9.07788,-11.05999,291.88309,-216.52385,0.94094,-21.63792,0.75649,-6.50989,0.75649,-0.92167,24.32359,-18.04365,15.93,50.7332,7.4,1329.468947,2.408421053
35,1981-03-01,97.0,1306,1902.9,66.5,1902.9,10.8,0.682593857,14.7,48.67035,83.07888,12.84381,66.63327,12.84381,150.0,175.93668,948.3871,0.9,60,18.7,-0.4,18.7,0.0,-0.351888902,-1.23,11.186,56.43673,11.85085,-7.19642,11.85085,0.0,-498.90815,-96.42796,0.93217,4.70306,0.98757,-0.5997,0.98757,0.0,-41.57568,-8.03566,14.7,50.9922,7.4,1383.374091,2.512272727
36,1981-04-01,98.0,1360,1904.4,72.4,1904.4,10.8,0.677966102,15.72,49.1721,86.51399,12.85393,72.54509,12.85393,150.0,174.74389,1014.19355,1.0,54,1.5,5.9,1.5,0.0,-0.004627755,1.02,12.3078,48.6188,0.94555,102.00522,0.94555,0.0,-8.1633,80.50355,1.02565,4.05157,0.0788,8.50044,0.0788,0.0,-0.68027,6.70863,15.72,50.778,7.2,1413.586667,2.569047619
37,1981-05-01,98.3,1140,1913.8,76.3,1913.8,10.9,0.785634119,18.52,49.32263,72.51908,12.91738,76.45291,12.91738,151.38889,202.49503,1194.83871,0.3,-220,9.4,3.9,9.4,0.1,0.107668017,2.8,3.66786,-211.74772,5.90856,62.95997,5.90856,11.05999,176.87268,196.70093,0.30565,-17.64564,0.49238,5.24666,0.49238,0.92167,14.73939,16.39174,18.52,51.0667,7.5,1395.4865,2.5565
38,1981-06-01,98.5,1045,1934.5,73.1,1934.5,10.8,0.890868597,19.1,49.42298,66.47583,13.05709,73.24649,13.05709,150.0,229.61892,1232.25806,0.2,-95,20.7,-3.2,20.7,-0.1,0.105234478,0.58,2.43903,-104.41365,12.90972,-51.41349,12.90972,-11.05999,150.8469,37.00453,0.20325,-8.70114,1.07581,-4.28446,1.07581,-0.92167,12.57058,3.08371,19.1,51.3355,7.5,1403.631818,2.593181818
39,1981-07-01,99.0,1041,1942.1,74.1,1942.1,12.3,1.103752759,19.04,49.67386,66.22137,13.10839,74.2485,13.10839,170.83333,284.48923,1228.3871,0.5,-4,7.6,1.0,7.6,1.5,0.212884162,-0.06,6.07596,-4.60211,4.70516,16.3046,4.70516,156.06375,257.12918,-3.77557,0.50633,-0.38351,0.3921,1.35872,0.3921,13.00531,21.42743,-0.31463,19.04,51.6646,7.2,1367.049091,2.533636364
40,1981-08-01,99.0,940,1966.6,77.2,1966.6,12.0,0.76419214,17.82,49.67386,59.79644,13.27376,77.35471,13.27376,166.66667,196.96842,1149.67742,0.0,-101,24.5,3.1,24.5,-0.3,-0.33956062,-1.22,0.0,-122.46863,15.04356,49.18071,15.04356,-29.63114,-441.1824,-79.46473,0.0,-10.20572,1.25363,4.09839,1.25363,-2.46926,-36.7652,-6.62206,17.82,51.6049,7.4,1369.456667,2.551428571
41,1981-09-01,98.8,911,1965.5,73.1,1965.5,12.3,0.975081257,15.87,49.57351,57.95165,13.26633,73.24649,13.26633,170.83333,251.3245,1023.87097,-0.2,-29,-1.1,-4.1,-1.1,0.3,0.210889117,-1.95,-2.42669,-37.60437,-0.6714,-65.48531,-0.6714,29.63114,292.44187,-139.06907,-0.20222,-3.1337,-0.05595,-5.45711,-0.05595,2.46926,24.37016,-11.58909,15.87,51.3527,7.6,1238.229048,2.317142857
42,1981-10-01,98.9,873,1963.9,70.3,1963.9,12.9,0.214592275,15.08,49.62368,55.53435,13.25553,70.44088,13.25553,179.16667,55.31057,972.90323,0.1,-38,-1.6,-2.8,-1.6,0.6,-0.760488982,-0.79,1.21396,-51.12881,-0.97725,-46.86788,-0.97725,57.15366,-1816.53717,-61.27341,0.10116,-4.26073,-0.08144,-3.90566,-0.08144,4.7628,-151.3781,-5.10612,15.08,50.9581,7.9,1255.354091,2.355454545
43,1981-11-01,98.8,837,1970.6,62.5,1970.6,13.0,0.321199143,13.31,49.57351,53.24427,13.30076,62.62525,13.30076,180.55556,82.78819,858.70968,-0.1,-36,6.7,-7.8,6.7,0.1,0.106606869,-1.77,-1.21396,-50.53378,4.08693,-141.12629,4.08693,9.26646,483.98578,-149.82448,-0.10116,-4.21115,0.34058,-11.76052,0.34058,0.7722,40.33215,-12.48537,13.31,50.3634,8.3,1294.441,2.4425
44,1981-12-01,98.8,910,1988.8,64.3,1988.8,12.4,0.320170758,12.37,49.57351,57.88804,13.4236,64.42886,13.4236,172.22222,82.52313,798.06452,0.0,73,18.2,1.8,18.2,-0.6,-0.001028386,-0.94,0.0,100.34463,11.03205,34.07169,11.03205,-56.70346,-3.84821,-87.88974,0.0,8.36205,0.91934,2.83931,0.91934,-4.72529,-0.32068,-7.32414,12.37,49.8181,8.5,1298.659091,2.461363636
45,1982-01-01,99.7,843,1997.1,71.0,1997.1,12.6,0.319148936,13.22,50.02509,53.62595,13.47962,71.14228,13.47962,175.0,82.25976,852.90323,0.9,-67,8.3,6.7,8.3,0.2,-0.001021822,0.85,10.88169,-91.77317,4.99762,118.94429,4.99762,19.20041,-3.83591,79.74798,0.90681,-7.64776,0.41647,9.91202,0.41647,1.60003,-0.31966,6.64566,13.22,48.7979,8.6,1225.982,2.328
46,1982-02-01,99.8,866,2021.2,66.5,2021.2,12.0,0.318133616,14.78,50.07526,55.08906,13.64228,66.63327,13.64228,166.66667,81.99806,953.54839,0.1,23,24.1,-4.5,24.1,-0.6,-0.00101532,1.56,1.20301,32.30154,14.39432,-78.57352,14.39432,-58.5482,-3.82369,133.8529,0.10025,2.6918,1.19953,-6.54779,1.19953,-4.87902,-0.31864,11.15441,14.78,49.7942,8.9,1186.218947,2.263157895
47,1982-05-01,99.8,1025,2044.5,67.5,2044.5,12.2,0.948366702,14.45,50.07526,65.20356,13.79955,67.63527,13.79955,169.44444,244.4389,932.25806,0.2,108,18.2,2.0,18.2,-0.6,0.525086279,-0.49,2.40722,133.6085,10.73015,36.09295,10.73015,-57.61106,968.04761,-40.01732,0.2006,11.13404,0.89418,3.00775,0.89418,-4.80092,80.67063,-3.33478,14.45,48.6784,9.4,1201.979,2.325
48,1982-06-01,100.0,902,2048.1,65.7,2048.1,12.2,1.252609603,14.15,50.17561,57.37913,13.82385,65.83166,13.82385,169.44444,322.85667,912.90323,0.2,-123,3.6,-1.8,3.6,0.0,0.304242902,-0.3,2.4024,-153.40005,2.11113,-32.43441,2.11113,0.0,333.89171,-25.17575,0.2002,-12.78334,0.17593,-2.70287,0.17593,0.0,27.82431,-2.09798,14.15,48.5529,9.6,1129.242727,2.197272727
49,1982-07-01,100.4,1166,2072.2,65.4,2072.2,12.5,0.515463918,12.59,50.37632,74.17303,13.98651,65.53106,13.98651,173.61111,132.8594,812.25806,0.4,264,24.1,-0.3,24.1,0.3,-0.737145686,-1.56,4.79043,308.06382,14.03797,-5.492,14.03797,29.15123,-1065.50044,-140.17413,0.3992,25.67198,1.16983,-0.45767,1.16983,2.42927,-88.7917,-11.68118,12.59,48.3859,9.8,1122.32381,2.189047619
50,1982-08-01,100.3,1046,2080.1,65.4,2080.1,12.5,0.205128205,10.12,50.32614,66.53944,14.03984,65.53106,14.03984,173.61111,52.87123,652.90323,-0.1,-120,7.9,0.0,7.9,0.0,-0.310335712,-2.47,-1.19581,-130.32687,4.56615,0.0,4.56615,0.0,-1105.71856,-262.06702,-0.09965,-10.86057,0.38051,0.0,0.38051,0.0,-92.14321,-21.83892,10.12,47.9495,9.8,1122.326364,2.201363636
51,1982-09-01,100.0,1144,2104.6,69.3,2104.6,11.7,0.204708291,10.31,50.17561,72.77354,14.2052,69.43888,14.2052,162.5,52.763,665.16129,-0.3,98,24.5,3.9,24.5,-0.8,-0.000419914,0.19,-3.59461,107.46903,14.05135,69.50718,14.05135,-79.36776,-2.45902,22.32076,-0.29955,8.95575,1.17095,5.79226,1.17095,-6.61398,-0.20492,1.86006,10.31,47.8258,10.1,1251.560952,2.467619048
52,1982-10-01,100.2,1173,2125.8,73.4,2125.8,11.2,0.306435138,9.71,50.27597,74.61832,14.34829,73.54709,14.34829,155.55556,78.98281,626.45161,0.2,29,21.2,4.1,21.2,-0.5,0.101726847,-0.6,2.3976,30.04041,12.02733,68.97484,12.02733,-52.41008,484.10414,-71.94962,0.1998,2.50337,1.00228,5.7479,1.00228,-4.36751,40.34201,-5.9958,9.71,47.3656,10.4,1357.853333,2.683333333
53,1983-02-01,100.5,1699,2177.0,74.6,2177.0,11.2,0.102249489,8.51,50.42649,108.07888,14.69387,74.7495,14.69387,155.55556,26.35452,549.03226,0.3,113,3.0,4.2,3.0,0.1,-0.102668544,-0.17,3.58745,82.58966,1.65479,69.53669,1.65479,10.7624,-834.23312,-23.7355,0.29895,6.88247,0.1379,5.79472,0.1379,0.89687,-69.51943,-1.97796,8.51,47.4548,10.4,1531.804211,3.073684211
54,1983-05-01,100.8,1776,2245.9,93.3,2245.9,9.9,0.60851927,8.63,50.57702,112.9771,15.15892,93.48697,15.15892,137.5,156.84416,556.77419,0.4,304,19.5,4.2,19.5,-0.4,-0.106496052,-0.17,4.77138,225.28995,10.46448,55.27293,10.46448,-47.53097,-193.53047,-23.40866,0.39761,18.77416,0.87204,4.60608,0.87204,-3.96091,-16.12754,-1.95072,8.63,48.7542,10.1,1732.025714,3.511428571
55,1983-06-01,101.0,1733,2276.0,92.2,2276.0,9.2,0.302419355,8.98,50.67737,110.24173,15.36208,92.38477,15.36208,127.77778,77.94775,579.35484,0.2,-43,30.1,-1.1,30.1,-0.7,-0.306099915,0.35,2.37859,-29.41156,15.97582,-14.23197,15.97582,-87.99753,-839.05672,47.70645,0.19822,-2.45096,1.33132,-1.186,1.33132,-7.33313,-69.92139,3.97554,8.98,49.0496,10.1,1776.557727,3.612727273
56,1983-07-01,101.3,1785,2304.4,92.8,2304.4,9.7,0.40201005,9.37,50.8279,113.54962,15.55377,92.98597,15.55377,134.72222,103.61698,604.51613,0.3,52,28.4,0.6,28.4,0.5,0.099590695,0.39,3.55907,35.47729,14.88099,7.78381,14.88099,63.50688,341.59493,51.01586,0.29659,2.95644,1.24008,0.64865,1.24008,5.29224,28.46624,4.25132,9.37,49.7773,9.4,1781.3005,3.6305
57,1983-08-01,101.8,1910,2320.4,90.9,2320.4,9.2,0.3003003,9.56,51.07878,121.50127,15.66176,91.08216,15.66176,127.77778,77.40157,616.77419,0.5,125,16.0,-1.9,16.0,-0.5,-0.10170975,0.19,5.90843,81.22179,8.30309,-24.82397,8.30309,-63.50688,-350.03294,24.08956,0.49237,6.76848,0.69192,-2.06866,0.69192,-5.29224,-29.16941,2.00746,9.56,50.3727,9.5,1720.864348,3.52173913
58,1983-09-01,102.0,1710,2334.9,89.9,2334.9,9.6,0.499001996,9.45,51.17913,108.77863,15.75963,90.08016,15.75963,133.33333,128.61639,609.67742,0.2,-200,14.5,-1.0,14.5,0.4,0.198701696,-0.11,2.35525,-132.73185,7.47537,-13.27447,7.47537,51.07154,609.39254,-13.88758,0.19627,-11.06099,0.62295,-1.10621,0.62295,4.25596,50.78271,-1.1573,9.45,51.098,9.2,1769.986667,3.635238095
